"county","tract","bg","zcta5","cntyname","zipname","pop2k","afact"
"county","tract","bg","ZIP Census Tabulation Area","cntyname","zipname","Total Pop, 2000 census","bg to zcta5 allocation factor"
"09009","1302.00","1","06478","New Haven CT","OXFORD",2,0.0028 
"09009","1302.00","1","06483","New Haven CT","SEYMOUR",707,0.9972 
"09009","1302.00","2","06483","New Haven CT","SEYMOUR",3967,1 
"09009","1302.00","3","06483","New Haven CT","SEYMOUR",3074,1 
"09009","1401.00","1","06510","New Haven CT","NEW HAVEN",1383,0.7207 
"09009","1401.00","1","06511","New Haven CT","NEW HAVEN",536,0.2793 
"09009","1402.00","1","06511","New Haven CT","NEW HAVEN",60,0.0363 
"09009","1402.00","1","06519","New Haven CT","NEW HAVEN",1592,0.9637 
"09009","1403.00","1","06504","New Haven CT","NEW HAVEN",51,0.0765 
"09009","1403.00","1","06510","New Haven CT","NEW HAVEN",65,0.0975 
"09009","1403.00","1","06519","New Haven CT","NEW HAVEN",551,0.8261 
"09009","1403.00","2","06519","New Haven CT","NEW HAVEN",880,1 
"09009","1403.00","3","06519","New Haven CT","NEW HAVEN",949,1 
"09009","1404.00","1","06519","New Haven CT","NEW HAVEN",1376,1 
"09009","1404.00","2","06519","New Haven CT","NEW HAVEN",553,1 
"09009","1404.00","3","06519","New Haven CT","NEW HAVEN",1420,1 
"09009","1405.00","1","06519","New Haven CT","NEW HAVEN",1083,1 
"09009","1405.00","2","06519","New Haven CT","NEW HAVEN",1088,1 
"09009","1405.00","3","06519","New Haven CT","NEW HAVEN",1259,1 
"09009","1406.00","1","06519","New Haven CT","NEW HAVEN",1051,1 
"09009","1406.00","2","06519","New Haven CT","NEW HAVEN",780,1 
"09009","1406.00","3","06519","New Haven CT","NEW HAVEN",981,1 
"09009","1406.00","4","06519","New Haven CT","NEW HAVEN",1325,1 
"09009","1406.00","5","06519","New Haven CT","NEW HAVEN",678,1 
"09009","1407.00","1","06511","New Haven CT","NEW HAVEN",820,1 
"09009","1407.00","2","06510","New Haven CT","NEW HAVEN",229,0.3333 
"09009","1407.00","2","06511","New Haven CT","NEW HAVEN",458,0.6667 
"09009","1407.00","3","06511","New Haven CT","NEW HAVEN",1127,1 
"09009","1407.00","4","06511","New Haven CT","NEW HAVEN",816,1 
"09009","1407.00","5","06511","New Haven CT","NEW HAVEN",737,1 
"09009","1407.00","6","06511","New Haven CT","NEW HAVEN",817,1 
"09009","1407.00","7","06511","New Haven CT","NEW HAVEN",668,1 
"09009","1407.00","8","06511","New Haven CT","NEW HAVEN",947,1 
"09009","1408.00","1","06511","New Haven CT","NEW HAVEN",1063,1 
"09009","1408.00","2","06511","New Haven CT","NEW HAVEN",748,1 
"09009","1408.00","3","06511","New Haven CT","NEW HAVEN",325,0.3954 
"09009","1408.00","3","06519","New Haven CT","NEW HAVEN",497,0.6046 
"09009","1408.00","4","06511","New Haven CT","NEW HAVEN",1516,1 
"09009","1409.00","1","06511","New Haven CT","NEW HAVEN",850,1 
"09009","1409.00","2","06511","New Haven CT","NEW HAVEN",1008,1 
"09009","1409.00","3","06511","New Haven CT","NEW HAVEN",996,1 
"09009","1409.00","4","06511","New Haven CT","NEW HAVEN",800,1 
"09009","1409.00","5","06511","New Haven CT","NEW HAVEN",1030,1 
"09009","1410.00","1","06515","New Haven CT","NEW HAVEN",576,1 
"09009","1410.00","2","06515","New Haven CT","NEW HAVEN",1100,1 
"09009","1410.00","3","06515","New Haven CT","NEW HAVEN",1100,1 
"09009","1410.00","4","06515","New Haven CT","NEW HAVEN",865,1 
"09009","1411.00","1","06515","New Haven CT","NEW HAVEN",1543,1 
"09009","1411.00","2","06515","New Haven CT","NEW HAVEN",1260,1 
"09009","1412.00","1","06515","New Haven CT","NEW HAVEN",946,1 
"09009","1412.00","2","06515","New Haven CT","NEW HAVEN",849,1 
"09009","1412.00","3","06515","New Haven CT","NEW HAVEN",572,1 
"09009","1412.00","4","06515","New Haven CT","NEW HAVEN",1117,1 
"09009","1412.00","5","06515","New Haven CT","NEW HAVEN",1061,1 
"09009","1413.00","1","06515","New Haven CT","NEW HAVEN",1741,1 
"09009","1413.00","2","06511","New Haven CT","NEW HAVEN",36,0.0557 
"09009","1413.00","2","06515","New Haven CT","NEW HAVEN",610,0.9443 
"09009","1413.00","3","06515","New Haven CT","NEW HAVEN",784,1 
"09009","1413.00","4","06515","New Haven CT","NEW HAVEN",2142,1 
"09009","1414.00","1","06511","New Haven CT","NEW HAVEN",729,0.6949 
"09009","1414.00","1","06514","New Haven CT","HAMDEN",20,0.0191 
"09009","1414.00","1","06515","New Haven CT","NEW HAVEN",300,0.286 
"09009","1414.00","2","06511","New Haven CT","NEW HAVEN",863,1 
"09009","1414.00","3","06511","New Haven CT","NEW HAVEN",1385,1 
"09009","1414.00","4","06511","New Haven CT","NEW HAVEN",1668,1 
"09009","1415.00","1","06511","New Haven CT","NEW HAVEN",858,1 
"09009","1415.00","2","06511","New Haven CT","NEW HAVEN",425,1 
"09009","1415.00","3","06511","New Haven CT","NEW HAVEN",676,1 
"09009","1415.00","4","06511","New Haven CT","NEW HAVEN",752,1 
"09009","1415.00","5","06511","New Haven CT","NEW HAVEN",1063,1 
"09009","1415.00","6","06511","New Haven CT","NEW HAVEN",818,1 
"09009","1415.00","7","06511","New Haven CT","NEW HAVEN",1078,1 
"09009","1415.00","8","06511","New Haven CT","NEW HAVEN",808,1 
"09009","1416.00","1","06511","New Haven CT","NEW HAVEN",789,1 
"09009","1416.00","2","06511","New Haven CT","NEW HAVEN",689,1 
"09009","1416.00","3","06511","New Haven CT","NEW HAVEN",60,1 
"09009","1416.00","4","06511","New Haven CT","NEW HAVEN",373,1 
"09009","1416.00","5","06511","New Haven CT","NEW HAVEN",2195,1 
"09009","1416.00","6","06511","New Haven CT","NEW HAVEN",905,1 
"09009","1417.00","1","06511","New Haven CT","NEW HAVEN",1305,1 
"09009","1417.00","2","06510","New Haven CT","NEW HAVEN",415,0.0876 
"09009","1417.00","2","06511","New Haven CT","NEW HAVEN",4322,0.9124 
"09009","1418.00","1","06511","New Haven CT","NEW HAVEN",1213,1 
"09009","1418.00","2","06511","New Haven CT","NEW HAVEN",649,1 
"09009","1418.00","3","06511","New Haven CT","NEW HAVEN",939,1 
"09009","1418.00","4","06511","New Haven CT","NEW HAVEN",1251,1 
"09009","1419.00","1","06511","New Haven CT","NEW HAVEN",528,1 
"09009","1419.00","2","06511","New Haven CT","NEW HAVEN",764,1 
"09009","1419.00","3","06511","New Haven CT","NEW HAVEN",1088,1 
"09009","1419.00","4","06511","New Haven CT","NEW HAVEN",979,1 
"09009","1419.00","5","06511","New Haven CT","NEW HAVEN",532,1 
"09009","1419.00","6","06511","New Haven CT","NEW HAVEN",1019,1 
"09009","1420.00","1","06511","New Haven CT","NEW HAVEN",684,1 
"09009","1420.00","2","06511","New Haven CT","NEW HAVEN",494,1 
"09009","1420.00","3","06510","New Haven CT","NEW HAVEN",306,0.5885 
"09009","1420.00","3","06511","New Haven CT","NEW HAVEN",214,0.4115 
"09009","1420.00","4","06511","New Haven CT","NEW HAVEN",518,1 
"09009","1420.00","5","06511","New Haven CT","NEW HAVEN",872,1 
"09009","1421.00","1","06511","New Haven CT","NEW HAVEN",1446,1 
"09009","1422.00","1","06511","New Haven CT","NEW HAVEN",731,1 
"09009","1422.00","3","06511","New Haven CT","NEW HAVEN",734,1 
"09009","1423.00","1","06513","New Haven CT","EAST HAVEN",907,1 
"09009","1423.00","2","06513","New Haven CT","EAST HAVEN",579,1 
"09009","1423.00","3","06513","New Haven CT","EAST HAVEN",1104,1 
"09009","1423.00","4","06513","New Haven CT","EAST HAVEN",973,1 
"09009","1423.00","5","06513","New Haven CT","EAST HAVEN",1146,1 
"09009","1424.00","1","06511","New Haven CT","NEW HAVEN",777,0.5647 
"09009","1424.00","1","06513","New Haven CT","EAST HAVEN",599,0.4353 
"09009","1424.00","2","06513","New Haven CT","EAST HAVEN",982,1 
"09009","1424.00","3","06513","New Haven CT","EAST HAVEN",1159,1 
"09009","1424.00","4","06513","New Haven CT","EAST HAVEN",682,1 
"09009","1424.00","5","06513","New Haven CT","EAST HAVEN",632,1 
"09009","1425.00","1","06511","New Haven CT","NEW HAVEN",399,0.3091 
"09009","1425.00","1","06513","New Haven CT","EAST HAVEN",892,0.6909 
"09009","1425.00","2","06513","New Haven CT","EAST HAVEN",923,1 
"09009","1425.00","3","06513","New Haven CT","EAST HAVEN",1162,1 
"09009","1425.00","4","06513","New Haven CT","EAST HAVEN",1094,1 
"09009","1425.00","5","06513","New Haven CT","EAST HAVEN",859,1 
"09009","1426.01","1","06513","New Haven CT","EAST HAVEN",1627,1 
"09009","1426.01","2","06513","New Haven CT","EAST HAVEN",756,1 
"09009","1426.01","3","06513","New Haven CT","EAST HAVEN",1285,1 
"09009","1426.01","4","06513","New Haven CT","EAST HAVEN",1609,1 
"09009","1426.02","1","06513","New Haven CT","EAST HAVEN",2048,1 
"09009","1426.02","2","06513","New Haven CT","EAST HAVEN",581,1 
"09009","1426.02","3","06513","New Haven CT","EAST HAVEN",1146,1 
"09009","1426.02","4","06513","New Haven CT","EAST HAVEN",981,1 
"09009","1426.02","5","06513","New Haven CT","EAST HAVEN",604,1 
"09009","1426.02","6","06513","New Haven CT","EAST HAVEN",1082,1 
"09009","1427.00","1","06512","New Haven CT","EAST HAVEN",101,0.0701 
"09009","1427.00","1","06513","New Haven CT","EAST HAVEN",1339,0.9299 
"09009","1427.00","2","06512","New Haven CT","EAST HAVEN",1208,1 
"09009","1427.00","3","06512","New Haven CT","EAST HAVEN",936,1 
"09009","1427.00","4","06512","New Haven CT","EAST HAVEN",497,0.2555 
"09009","1427.00","4","06513","New Haven CT","EAST HAVEN",1448,0.7445 
"09009","1428.00","1","06512","New Haven CT","EAST HAVEN",1014,1 
"09009","1428.00","2","06512","New Haven CT","EAST HAVEN",838,1 
"09009","1428.00","3","06512","New Haven CT","EAST HAVEN",1343,1 
"09009","1428.00","4","06512","New Haven CT","EAST HAVEN",815,1 
"09009","1428.00","5","06512","New Haven CT","EAST HAVEN",627,1 
"09009","1501.00","1","06460","New Haven CT","MILFORD",1188,1 
"09009","1501.00","2","06460","New Haven CT","MILFORD",1337,1 
"09009","1501.00","3","06460","New Haven CT","MILFORD",1411,1 
"09009","1502.00","1","06460","New Haven CT","MILFORD",2243,1 
"09009","1502.00","2","06460","New Haven CT","MILFORD",1430,1 
"09009","1503.00","1","06460","New Haven CT","MILFORD",1316,1 
"09009","1503.00","2","06460","New Haven CT","MILFORD",1242,1 
"09009","1503.00","3","06460","New Haven CT","MILFORD",883,1 
"09009","1503.00","4","06460","New Haven CT","MILFORD",736,1 
"09009","1504.00","1","06460","New Haven CT","MILFORD",1537,1 
"09009","1504.00","2","06460","New Haven CT","MILFORD",880,1 
"09009","1504.00","3","06460","New Haven CT","MILFORD",936,1 
"09009","1504.00","4","06460","New Haven CT","MILFORD",979,1 
"09009","1505.00","1","06460","New Haven CT","MILFORD",815,1 
"09009","1505.00","2","06460","New Haven CT","MILFORD",1418,1 
"09009","1505.00","3","06460","New Haven CT","MILFORD",890,1 
"09009","1505.00","4","06460","New Haven CT","MILFORD",1084,1 
"09009","1506.00","1","06460","New Haven CT","MILFORD",851,1 
"09009","1506.00","2","06460","New Haven CT","MILFORD",763,1 
"09009","1506.00","3","06460","New Haven CT","MILFORD",705,1 
"09009","1506.00","4","06460","New Haven CT","MILFORD",908,1 
"09009","1506.00","9","06460","New Haven CT","MILFORD",2692,1 
"09009","1507.00","1","06460","New Haven CT","MILFORD",1636,1 
"09009","1507.00","2","06460","New Haven CT","MILFORD",1310,1 
"09009","1507.00","3","06460","New Haven CT","MILFORD",822,1 
"09009","1508.00","1","06460","New Haven CT","MILFORD",1296,1 
"09009","1508.00","2","06460","New Haven CT","MILFORD",991,1 
"09009","1508.00","3","06460","New Haven CT","MILFORD",1555,1 
"09009","1509.00","1","06460","New Haven CT","MILFORD",1248,1 
"09009","1509.00","2","06460","New Haven CT","MILFORD",317,1 
"09009","1509.00","3","06460","New Haven CT","MILFORD",2393,1 
"09009","1510.00","1","06460","New Haven CT","MILFORD",709,1 
"09009","1510.00","2","06460","New Haven CT","MILFORD",976,1 
"09009","1510.00","3","06460","New Haven CT","MILFORD",1739,1 
"09009","1510.00","5","06460","New Haven CT","MILFORD",714,1 
"09009","1510.00","6","06460","New Haven CT","MILFORD",310,1 
"09009","1511.00","1","06460","New Haven CT","MILFORD",636,1 
"09009","1511.00","2","06460","New Haven CT","MILFORD",1414,1 
"09009","1511.00","3","06460","New Haven CT","MILFORD",3032,1 
"09009","1511.00","4","06460","New Haven CT","MILFORD",1971,1 
"09009","1512.00","1","06460","New Haven CT","MILFORD",1628,1 
"09009","1512.00","2","06460","New Haven CT","MILFORD",1364,1 
"09009","1541.00","1","06516","New Haven CT","WEST HAVEN",1389,1 
"09009","1541.00","2","06516","New Haven CT","WEST HAVEN",1510,1 
"09009","1541.00","3","06516","New Haven CT","WEST HAVEN",794,1 
"09009","1541.00","4","06516","New Haven CT","WEST HAVEN",675,1 
"09009","1541.00","5","06516","New Haven CT","WEST HAVEN",530,1 
"09009","1541.00","6","06516","New Haven CT","WEST HAVEN",1287,1 
"09009","1541.00","7","06516","New Haven CT","WEST HAVEN",1487,1 
"09009","1542.00","1","06516","New Haven CT","WEST HAVEN",809,1 
"09009","1542.00","2","06516","New Haven CT","WEST HAVEN",1141,1 
"09009","1542.00","3","06516","New Haven CT","WEST HAVEN",1528,1 
"09009","1542.00","4","06516","New Haven CT","WEST HAVEN",853,1 
"09009","1542.00","5","06516","New Haven CT","WEST HAVEN",397,1 
"09009","1542.00","6","06516","New Haven CT","WEST HAVEN",670,1 
"09009","1542.00","7","06516","New Haven CT","WEST HAVEN",1166,1 
"09009","1543.00","1","06516","New Haven CT","WEST HAVEN",107,1 
"09009","1544.00","1","06516","New Haven CT","WEST HAVEN",1235,1 
"09009","1544.00","2","06516","New Haven CT","WEST HAVEN",977,1 
"09009","1544.00","3","06516","New Haven CT","WEST HAVEN",2108,1 
"09009","1544.00","4","06516","New Haven CT","WEST HAVEN",1770,1 
"09009","1545.00","1","06516","New Haven CT","WEST HAVEN",540,1 
"09009","1545.00","2","06516","New Haven CT","WEST HAVEN",1190,1 
"09009","1545.00","3","06516","New Haven CT","WEST HAVEN",1137,1 
"09009","1545.00","4","06516","New Haven CT","WEST HAVEN",626,1 
"09009","1545.00","5","06516","New Haven CT","WEST HAVEN",713,1 
"09009","1546.00","1","06516","New Haven CT","WEST HAVEN",915,1 
"09009","1546.00","2","06516","New Haven CT","WEST HAVEN",1130,1 
"09009","1546.00","3","06516","New Haven CT","WEST HAVEN",1042,1 
"09009","1546.00","4","06516","New Haven CT","WEST HAVEN",743,1 
"09009","1547.00","1","06516","New Haven CT","WEST HAVEN",880,1 
"09009","1547.00","2","06516","New Haven CT","WEST HAVEN",640,1 
"09009","1547.00","3","06516","New Haven CT","WEST HAVEN",939,1 
"09009","1547.00","4","06516","New Haven CT","WEST HAVEN",644,1 
"09009","1547.00","5","06516","New Haven CT","WEST HAVEN",846,1 
"09009","1547.00","6","06516","New Haven CT","WEST HAVEN",1658,1 
"09009","1547.00","7","06516","New Haven CT","WEST HAVEN",804,1 
"09009","1548.00","1","06516","New Haven CT","WEST HAVEN",967,1 
"09009","1548.00","2","06516","New Haven CT","WEST HAVEN",1188,1 
"09009","1548.00","3","06516","New Haven CT","WEST HAVEN",720,1 
"09009","1548.00","4","06516","New Haven CT","WEST HAVEN",540,1 
"09009","1548.00","5","06516","New Haven CT","WEST HAVEN",622,1 
"09009","1548.00","6","06516","New Haven CT","WEST HAVEN",1307,1 
"09009","1549.00","1","06516","New Haven CT","WEST HAVEN",669,1 
"09009","1549.00","2","06516","New Haven CT","WEST HAVEN",991,1 
"09009","1549.00","3","06516","New Haven CT","WEST HAVEN",818,1 
"09009","1549.00","4","06516","New Haven CT","WEST HAVEN",1063,1 
"09009","1550.00","1","06516","New Haven CT","WEST HAVEN",1332,1 
"09009","1550.00","2","06516","New Haven CT","WEST HAVEN",490,1 
"09009","1550.00","3","06516","New Haven CT","WEST HAVEN",719,1 
"09009","1550.00","4","06516","New Haven CT","WEST HAVEN",1032,1 
"09009","1550.00","5","06516","New Haven CT","WEST HAVEN",1459,1 
"09009","1551.00","1","06516","New Haven CT","WEST HAVEN",440,1 
"09009","1551.00","2","06516","New Haven CT","WEST HAVEN",563,1 
"09009","1551.00","3","06516","New Haven CT","WEST HAVEN",825,1 
"09009","1551.00","4","06516","New Haven CT","WEST HAVEN",1088,1 
"09009","1551.00","5","06516","New Haven CT","WEST HAVEN",647,1 
"09009","1571.00","1","06477","New Haven CT","ORANGE",1175,1 
"09009","1571.00","2","06477","New Haven CT","ORANGE",1032,1 
"09009","1572.00","1","06477","New Haven CT","ORANGE",881,1 
"09009","1572.00","2","06477","New Haven CT","ORANGE",1336,1 
"09009","1572.00","3","06477","New Haven CT","ORANGE",1454,1 
"09009","1573.00","1","06477","New Haven CT","ORANGE",943,1 
"09009","1573.00","2","06477","New Haven CT","ORANGE",751,1 
"09009","1573.00","3","06477","New Haven CT","ORANGE",1517,1 
"09009","1574.00","1","06477","New Haven CT","ORANGE",1068,1 
"09009","1574.00","2","06477","New Haven CT","ORANGE",867,1 
"09009","1574.00","3","06477","New Haven CT","ORANGE",1138,1 
"09009","1574.00","4","06477","New Haven CT","ORANGE",1071,1 
"09009","1601.00","1","06525","New Haven CT","WOODBRIDGE",1262,1 
"09009","1601.00","2","06525","New Haven CT","WOODBRIDGE",1335,1 
"09009","1601.00","3","06525","New Haven CT","WOODBRIDGE",859,1 
"09009","1602.00","1","06525","New Haven CT","WOODBRIDGE",1745,1 
"09009","1602.00","2","06525","New Haven CT","WOODBRIDGE",1149,1 
"09009","1602.00","3","06525","New Haven CT","WOODBRIDGE",1524,1 
"09009","1602.00","4","06525","New Haven CT","WOODBRIDGE",1109,1 
"09009","1611.00","1","06524","New Haven CT","BETHANY",910,1 
"09009","1611.00","2","06524","New Haven CT","BETHANY",1266,1 
"09009","1611.00","3","06524","New Haven CT","BETHANY",1413,1 
"09009","1611.00","4","06524","New Haven CT","BETHANY",1451,1 
"09009","1651.00","1","06517","New Haven CT","HAMDEN",1430,1 
"09009","1651.00","3","06517","New Haven CT","HAMDEN",1430,1 
"09009","1651.00","4","06517","New Haven CT","HAMDEN",773,1 
"09009","1652.00","1","06517","New Haven CT","HAMDEN",1053,1 
"09009","1652.00","2","06517","New Haven CT","HAMDEN",654,1 
"09009","1652.00","3","06517","New Haven CT","HAMDEN",898,1 
"09009","1653.00","1","06517","New Haven CT","HAMDEN",1226,1 
"09009","1653.00","2","06514","New Haven CT","HAMDEN",318,0.2716 
"09009","1653.00","2","06517","New Haven CT","HAMDEN",853,0.7284 
"09009","1654.00","1","06514","New Haven CT","HAMDEN",11,0.0077 
"09009","1654.00","1","06517","New Haven CT","HAMDEN",1413,0.9923 
"09009","1654.00","2","06517","New Haven CT","HAMDEN",878,1 
"09009","1654.00","3","06517","New Haven CT","HAMDEN",823,1 
"09009","1654.00","4","06517","New Haven CT","HAMDEN",979,1 
"09009","1654.00","5","06517","New Haven CT","HAMDEN",658,1 
"09009","1654.00","6","06517","New Haven CT","HAMDEN",239,1 
"09009","1655.00","1","06511","New Haven CT","NEW HAVEN",77,0.0641 
"09009","1655.00","1","06514","New Haven CT","HAMDEN",56,0.0466 
"09009","1655.00","1","06517","New Haven CT","HAMDEN",1068,0.8893 
"09009","1655.00","2","06514","New Haven CT","HAMDEN",712,1 
"09009","1655.00","3","06514","New Haven CT","HAMDEN",670,1 
"09009","1655.00","4","06514","New Haven CT","HAMDEN",755,1 
"09009","1655.00","5","06514","New Haven CT","HAMDEN",636,1 
"09009","1655.00","6","06514","New Haven CT","HAMDEN",455,1 
"09009","1656.00","1","06514","New Haven CT","HAMDEN",1440,1 
"09009","1656.00","2","06514","New Haven CT","HAMDEN",897,1 
"09009","1656.00","3","06514","New Haven CT","HAMDEN",1073,1 
"09009","1656.00","5","06514","New Haven CT","HAMDEN",1842,1 
"09009","1657.00","1","06514","New Haven CT","HAMDEN",1307,1 
"09009","1657.00","2","06514","New Haven CT","HAMDEN",1385,1 
"09009","1657.00","3","06514","New Haven CT","HAMDEN",879,1 
"09009","1657.00","4","06514","New Haven CT","HAMDEN",940,1 
"09009","1658.01","1","06514","New Haven CT","HAMDEN",868,1 
"09009","1658.01","2","06514","New Haven CT","HAMDEN",1561,1 
"09009","1658.01","3","06514","New Haven CT","HAMDEN",2885,1 
"09009","1658.02","1","06514","New Haven CT","HAMDEN",1343,1 
"09009","1658.02","2","06514","New Haven CT","HAMDEN",666,1 
"09009","1658.02","3","06514","New Haven CT","HAMDEN",951,1 
"09009","1658.02","4","06514","New Haven CT","HAMDEN",1158,1 
"09009","1659.00","1","06518","New Haven CT","HAMDEN",2477,1 
"09009","1659.00","2","06518","New Haven CT","HAMDEN",1569,1 
"09009","1659.00","3","06518","New Haven CT","HAMDEN",937,1 
"09009","1659.00","4","06514","New Haven CT","HAMDEN",973,1 
"09009","1659.00","5","06514","New Haven CT","HAMDEN",1054,1 
"09009","1660.01","1","06518","New Haven CT","HAMDEN",1208,1 
"09009","1660.01","3","06518","New Haven CT","HAMDEN",544,1 
"09009","1660.01","4","06518","New Haven CT","HAMDEN",1294,1 
"09009","1660.01","6","06514","New Haven CT","HAMDEN",19,0.0071 
